"owid_continent","gisaid_collect_weekstartdate","All Lineages","Alpha","Beta","Gamma","Delta","All VOIs","Other","Total Cases","Sequencing as % of new cases","Submission Lag","New Weekly Cases"
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,21120
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,NA,NA,0
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0.161690201573785,71,9277
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,941
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,1103
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,65
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,675
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,NA,NA,0
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,3933
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0.0564775393170562,50,23018
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,14334
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0.83932286741063,62,42296
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,2.25629158229679,38,3457
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,2613
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,34.0659340659341,6,91
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,3.9241334205363,20,3058
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,1.22110771914522,25,2293
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,933
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,21
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,NA,NA,0
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0.91324200913242,20.5,876
"Asia",2021-03-15,8582,3264,756,34,356,1004,3168,1596888,0,NA,130
